image_path,label,split,fold_id,detection_count,slots
tiny_HaGRID/full_set/middle_finger/6cf75ecc-3e0e-4c3c-a3da-8f342bc60375.jpg,middle_finger,train,1,1,"{'left': {'present': True, 'score': 0.9435564279556274, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/6d209d99-0e0b-4f51-9e3d-b1aa2880d5ef.jpg,middle_finger,train,3,1,"{'left': {'present': True, 'score': 0.9945891499519348, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/6d2eb1f7-c0c8-4608-beb0-e9803a912da6.jpg,middle_finger,train,1,1,"{'left': {'present': True, 'score': 0.995194673538208, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/6da47e02-94b8-4731-ba70-3b6778c8b14a.jpg,middle_finger,train,3,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9926419258117676, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/6de7abea-dcef-4e9f-9a05-12147d9b9606.jpg,middle_finger,train,0,2,"{'left': {'present': True, 'score': 0.5698372721672058, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9911319613456726, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/6e1fcf6a-2195-4779-9d8b-58b28ccd7241.jpg,middle_finger,train,0,2,"{'left': {'present': True, 'score': 0.9897303581237793, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.8749766945838928, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/6e451a41-9ef4-4cc7-ad61-b93f9f72ebf9.jpg,middle_finger,train,4,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9979478716850281, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/6e6bed5a-1d1a-44ad-9dc9-58ada60f719c.jpg,middle_finger,train,1,1,"{'left': {'present': True, 'score': 0.9970850348472595, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/6e84facf-26c8-4d26-b374-2aaadba96f29.jpg,middle_finger,train,3,1,"{'left': {'present': True, 'score': 0.683696985244751, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/6ee9efde-6836-4f03-a2e2-1e0d25454688.jpg,middle_finger,train,3,1,"{'left': {'present': True, 'score': 0.9894109964370728, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/6ef192ee-4edb-4409-8b7e-e355a4c5834a.jpg,middle_finger,train,4,1,"{'left': {'present': True, 'score': 0.9752061367034912, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/6f66b58a-5047-46fa-b42a-fbacaa9afcfe.jpg,middle_finger,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9976725578308105, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/6f79ee1b-8e22-4705-86db-dd19b134f12d.jpg,middle_finger,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9863495826721191, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/6fa39c4d-c870-4f54-b799-48274503cd3f.jpg,middle_finger,train,0,1,"{'left': {'present': True, 'score': 0.995683491230011, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/7051d8d3-1b63-477b-bc04-013512206783.jpg,middle_finger,train,4,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9930012822151184, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/706d0f97-ba56-4303-a1b8-e06dfe1fae34.jpg,middle_finger,train,2,1,"{'left': {'present': True, 'score': 0.9757189154624939, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/70b385db-0049-4c5d-b623-f7d3503d696b.jpg,middle_finger,train,4,2,"{'left': {'present': True, 'score': 0.9871784448623657, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9875910878181458, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/70bc7fda-e460-4f26-add7-dd8688f18ded.jpg,middle_finger,train,2,1,"{'left': {'present': True, 'score': 0.9962256550788879, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/70d83628-7673-4f88-b1eb-2e4768e45236.jpg,middle_finger,train,0,1,"{'left': {'present': True, 'score': 0.9793410301208496, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/710c7918-8b0a-43a4-882a-c262ee811011.jpg,middle_finger,train,2,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9812895655632019, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7129ce9e-1476-4805-aeb3-08767b410f64.jpg,middle_finger,train,1,1,"{'left': {'present': True, 'score': 0.9982077479362488, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/7132d3eb-6e8b-47f7-b23b-cee8ccd27fa7.jpg,middle_finger,train,2,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9946218729019165, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/71345303-1bd2-4583-a804-beca0eab1389.jpg,middle_finger,train,1,1,"{'left': {'present': True, 'score': 0.9992722272872925, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/714beb8f-deba-4393-839d-14ec5a1f6391.jpg,middle_finger,train,1,1,"{'left': {'present': True, 'score': 0.9948376417160034, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/716fefab-c423-4062-8196-a8d2a4ac4e88.jpg,middle_finger,train,4,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9857558608055115, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/717c7342-5216-492a-813b-94ec05991494.jpg,middle_finger,train,3,1,"{'left': {'present': True, 'score': 0.9961758255958557, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/72595b8b-3ce7-4e52-9189-e4c486e2fcc3.jpg,middle_finger,train,4,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.995079755783081, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/727c621d-579c-4771-9597-f65aebff0a00.jpg,middle_finger,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9963521957397461, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/72e87481-c8a5-4773-9993-bf0a1da0eea4.jpg,middle_finger,train,0,1,"{'left': {'present': True, 'score': 0.9794405102729797, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/72f437bc-6294-4bbb-9f19-b015254725ce.jpg,middle_finger,train,4,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.8588374257087708, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/72f68866-4414-4d2f-8052-5b7a8b069597.jpg,middle_finger,train,3,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9919002652168274, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7332a40b-8888-4bdb-89b7-40e22b507c5e.jpg,middle_finger,train,0,1,"{'left': {'present': True, 'score': 0.7553366422653198, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/73407bad-9000-4e18-a013-b823393a8c1d.jpg,middle_finger,train,4,1,"{'left': {'present': True, 'score': 0.991643488407135, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/73a1cee7-4d00-4b7b-a60c-50b95eecaa44.jpg,middle_finger,train,2,2,"{'left': {'present': True, 'score': 0.9845462441444397, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9978829622268677, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7408672e-41c2-4218-a9c9-18b911d247bf.jpg,middle_finger,train,4,1,"{'left': {'present': True, 'score': 0.9835435748100281, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/743449f6-beb7-4c50-807d-2e1bd535733b.jpg,middle_finger,train,4,1,"{'left': {'present': True, 'score': 0.9699543118476868, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/74442a70-9b40-4b08-bc79-b98c5da7badf.jpg,middle_finger,train,2,2,"{'left': {'present': True, 'score': 0.916698157787323, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9821470379829407, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/745de4d2-3c32-4cc3-83b2-9f448486db8c.jpg,middle_finger,train,2,2,"{'left': {'present': True, 'score': 0.9956051707267761, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9989286661148071, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7471b36c-8a8b-480f-b8ef-338c887d50a8.jpg,middle_finger,train,2,2,"{'left': {'present': True, 'score': 0.9668127298355103, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9958711862564087, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/74825af6-e55a-4b99-9384-f4dc2d4147dc.jpg,middle_finger,train,0,2,"{'left': {'present': True, 'score': 0.9961791038513184, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9652316570281982, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7483a438-2402-43ce-825e-800ed9a5e687.jpg,middle_finger,train,3,1,"{'left': {'present': True, 'score': 0.9881231188774109, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/7488d8e6-dc37-45f2-9d10-5d39742847f9.jpg,middle_finger,train,2,2,"{'left': {'present': True, 'score': 0.9919728636741638, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9971680045127869, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/74c6db2f-31a6-4cdd-9f08-b87ec798f19e.jpg,middle_finger,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9870917797088623, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/74e02c0e-3a02-473e-9a34-3a71964db903.jpg,middle_finger,train,0,1,"{'left': {'present': True, 'score': 0.5324175357818604, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/74f777dc-654e-4662-93eb-c03d9e2e7476.jpg,middle_finger,train,2,2,"{'left': {'present': True, 'score': 0.9587460160255432, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9328275322914124, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/75199945-817f-49bd-88f6-d6df8775d934.jpg,middle_finger,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9822874069213867, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/753f7644-2d5e-4496-985f-67babe6e46ab.jpg,middle_finger,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9586944580078125, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/75798bbd-cc7e-41cc-9db5-3a1dfa0ded22.jpg,middle_finger,train,0,1,"{'left': {'present': True, 'score': 0.9915093183517456, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/75b06744-344a-41d4-a96c-88cfb0c0c330.jpg,middle_finger,train,2,1,"{'left': {'present': True, 'score': 0.9680042862892151, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/75ca9c02-7884-4e0f-bf30-a95d0cd62420.jpg,middle_finger,train,2,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.970620334148407, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/75f2a8bb-6982-4c23-a03b-b1579918dec8.jpg,middle_finger,train,2,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9886886477470398, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/75f4498e-f348-406d-a4c8-871ff1e64d73.jpg,middle_finger,train,2,1,"{'left': {'present': True, 'score': 0.9777740240097046, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/760b5a05-e89a-4eea-970f-9d0ee29fcece.jpg,middle_finger,train,3,2,"{'left': {'present': True, 'score': 0.9928145408630371, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9584233164787292, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/766624c3-e908-4853-b404-c5205d9bbdf4.jpg,middle_finger,train,4,1,"{'left': {'present': True, 'score': 0.9933280944824219, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/76ad65ac-0011-4322-a22d-db612a60cbbb.jpg,middle_finger,train,0,1,"{'left': {'present': True, 'score': 0.9962090253829956, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/7714f274-05a4-479a-b107-9842434e3d80.jpg,middle_finger,train,4,1,"{'left': {'present': True, 'score': 0.8745991587638855, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/771e8ed2-5731-456b-9527-ad67aa058cfd.jpg,middle_finger,train,2,2,"{'left': {'present': True, 'score': 0.994284987449646, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9905186891555786, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/77502ee8-2965-4837-bb95-1833335ade79.jpg,middle_finger,train,3,1,"{'left': {'present': True, 'score': 0.9251371622085571, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/77534481-a7d5-493c-aa8d-09b82564983b.jpg,middle_finger,train,3,1,"{'left': {'present': True, 'score': 0.9919058084487915, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/78102080-5940-4998-90ce-e98cea53aca0.jpg,middle_finger,train,2,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9989273548126221, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/781b46a0-ae15-44e9-8476-cf133f8dadf9.jpg,middle_finger,train,0,2,"{'left': {'present': True, 'score': 0.999533474445343, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9971469640731812, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/78231e6a-97c5-4619-a93b-1012ed42e7ac.jpg,middle_finger,train,4,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.99408358335495, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/785c0297-9ef3-4731-b6ab-e044a3919623.jpg,middle_finger,train,0,1,"{'left': {'present': True, 'score': 0.9745155572891235, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/7872a8b5-1e54-44e7-a097-9bf829aece1b.jpg,middle_finger,train,0,1,"{'left': {'present': True, 'score': 0.8875305652618408, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/78ba26b0-f376-4e30-917a-f302227017e3.jpg,middle_finger,train,0,2,"{'left': {'present': True, 'score': 0.9196138381958008, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9957565665245056, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/78d5ee4b-a005-4e82-a78e-9c62e54964e9.jpg,middle_finger,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9957875609397888, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/78e5dc0a-2065-47fa-b1de-d8ee356c6264.jpg,middle_finger,train,4,1,"{'left': {'present': True, 'score': 0.984796941280365, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/7942c9b8-b8fc-4ce7-9ce7-dda7e5727b79.jpg,middle_finger,train,0,1,"{'left': {'present': True, 'score': 0.9953930377960205, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/7965ee6b-faf9-4249-b797-53c2bcc15206.jpg,middle_finger,train,4,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9745103120803833, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/79768a10-fb90-41eb-8ba4-7324cac80d37.jpg,middle_finger,train,2,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9281186461448669, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/798e4c66-e709-40f5-8f91-f2147e3da6cc.jpg,middle_finger,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.954767107963562, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/79b16a52-2574-4d92-b433-a49f79975e61.jpg,middle_finger,train,1,1,"{'left': {'present': True, 'score': 0.9958641529083252, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/79c90f19-480f-4a04-91f8-a435808d77e4.jpg,middle_finger,train,2,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.995621919631958, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/79dfce7a-df0d-40ab-9daa-f0a326a45a7a.jpg,middle_finger,train,2,1,"{'left': {'present': True, 'score': 0.9948657155036926, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/7a2daeeb-92ed-4975-9273-2963533e392c.jpg,middle_finger,train,0,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.978801965713501, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7a578b55-bc48-4b8f-80f1-9b4b0b62069a.jpg,middle_finger,train,0,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9873824715614319, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7a7e40f4-5bfc-4b7f-b2cf-f9b221198957.jpg,middle_finger,train,0,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9912609457969666, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7a840ee7-fa20-4c79-b446-7457d1f8d66c.jpg,middle_finger,train,3,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9745131731033325, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7a8dba5e-f7c3-4a98-9d6b-0b77f4e62a59.jpg,middle_finger,train,2,2,"{'left': {'present': True, 'score': 0.9951326251029968, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9877169132232666, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7ab3da72-6ec5-4171-97f5-23b95101bc1a.jpg,middle_finger,train,1,2,"{'left': {'present': True, 'score': 0.9636859893798828, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9897622466087341, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7abf0073-ccef-41a0-8612-02c27522a8b5.jpg,middle_finger,train,0,1,"{'left': {'present': True, 'score': 0.9895070195198059, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/7ad1c80c-e484-44a4-9f72-1eec85cbac3e.jpg,middle_finger,train,2,2,"{'left': {'present': True, 'score': 0.9931980967521667, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9938769936561584, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7ad98cad-b316-4db2-a20b-61fb62e17045.jpg,middle_finger,train,4,2,"{'left': {'present': True, 'score': 0.9892818927764893, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9892101287841797, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7af4c314-995b-43f3-a391-a89362547421.jpg,middle_finger,train,1,1,"{'left': {'present': True, 'score': 0.9624190926551819, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/7b2c4869-d013-479b-b76e-69bb1aca7f34.jpg,middle_finger,train,0,2,"{'left': {'present': True, 'score': 0.9612078070640564, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.8275274634361267, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7b77eedd-867a-4886-80d7-ea32fe23fa6a.jpg,middle_finger,train,2,2,"{'left': {'present': True, 'score': 0.9923479557037354, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9903221726417542, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7b9794f1-21ec-4c13-857e-e7cae286d553.jpg,middle_finger,train,4,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9861912727355957, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7bd621ed-7655-40cd-893d-af04e9d08204.jpg,middle_finger,train,4,2,"{'left': {'present': True, 'score': 0.9895749092102051, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9606276750564575, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7bdc0dbd-692f-4b09-96f1-c9e40794e6c3.jpg,middle_finger,train,1,1,"{'left': {'present': True, 'score': 0.9737189412117004, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/7be00944-302e-4585-a3ce-6dd1687bd316.jpg,middle_finger,train,4,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9855077862739563, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7bfd1922-76c9-4e7d-bfe4-d760d4e1d7c8.jpg,middle_finger,train,0,1,"{'left': {'present': True, 'score': 0.9958947896957397, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/7bff80ba-9045-4690-9202-9a3ce0f75f00.jpg,middle_finger,train,2,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.891248345375061, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7c5e11c9-87e6-4bf4-a632-06ef06c658ba.jpg,middle_finger,train,1,1,"{'left': {'present': True, 'score': 0.9796403050422668, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/7c614368-cd58-4ac3-a0d8-b97e6b74e647.jpg,middle_finger,train,4,1,"{'left': {'present': True, 'score': 0.9971041679382324, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/7c71e4de-90d1-479c-b677-cfe1f064c577.jpg,middle_finger,train,4,1,"{'left': {'present': True, 'score': 0.9911628365516663, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/7c8d1ec4-e195-44a9-b7ee-e7169ffedbe6.jpg,middle_finger,train,4,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9979197382926941, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7ca6b7be-8738-4fc6-8a04-29f868676580.jpg,middle_finger,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9719215631484985, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7cb39204-542a-4982-b085-8ff3d5f8a085.jpg,middle_finger,train,2,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9901225566864014, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7d590615-06b8-4a88-a576-b4daa7753c71.jpg,middle_finger,train,3,1,"{'left': {'present': True, 'score': 0.9980058670043945, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/7d9a23ec-089c-43ab-af23-bd6c2a66bbe4.jpg,middle_finger,train,4,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9815963506698608, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7db91185-2c27-480f-b447-9072b7f0944e.jpg,middle_finger,train,3,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9845359921455383, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7dbb3ee9-4fb8-4e73-a6ff-8f053415bcbd.jpg,middle_finger,train,2,2,"{'left': {'present': True, 'score': 0.8477607369422913, 'handedness': 'Left'}, 'right': {'present': True, 'score': 0.9921209216117859, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7e51e7bf-457c-461e-a1d7-ab8f687a6b72.jpg,middle_finger,train,1,1,"{'left': {'present': False, 'score': 0.0, 'handedness': None}, 'right': {'present': True, 'score': 0.9903984665870667, 'handedness': 'Right'}}"
tiny_HaGRID/full_set/middle_finger/7e6c54a6-ac7e-4933-b3c1-09ff1b6e9c64.jpg,middle_finger,train,4,1,"{'left': {'present': True, 'score': 0.9951122999191284, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
tiny_HaGRID/full_set/middle_finger/7e78677a-e301-44aa-8f04-ea288c27d314.jpg,middle_finger,train,3,1,"{'left': {'present': True, 'score': 0.9957376718521118, 'handedness': 'Left'}, 'right': {'present': False, 'score': 0.0, 'handedness': None}}"
